evaspot_name,japanese_name,evaspot_kind_name,diskinds,evaspot_capacity,cities_name,cities_subdiv,cities_subarea_name,shelter_status_name,longitude,latitude,内水氾濫,土石流,地震,大規模な火事,崖崩れ・地滑り,津波,洪水,高潮
荒土公園,あらどこうえん,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,勝山市,勝山市荒土町新保１２－４０１,荒土地区,未開設,136.478384,36.074294,0,1,1,0,0,0,1,0
勝山市Ｂ＆Ｇ海洋センター,かつやましＢ＆Ｇかいようせんたー,指定避難所,[],286,勝山市,勝山市荒土町新保8-101,荒土地区,未開設,136.484721,36.07431,0,0,0,0,0,0,0,0
道の駅「恐竜渓谷かつやま」,みちのえき「きょうりゅうけいこくかつやま」,指定避難所,[],104,勝山市,勝山市荒土町松ヶ崎1-17,荒土地区,未開設,136.4789861,36.07165,0,0,0,0,0,0,0,0
勝山市荒土児童ホール,かつやましあらどじどうほーる,指定避難所,[],68,勝山市,勝山市荒土町松田8-3,荒土地区,未開設,136.475961,36.081462,0,0,0,0,0,0,0,0
荒土まちづくり会館,あらどまちづくりかいかん,指定避難所,[],102,勝山市,勝山市荒土町松田8-4,荒土地区,未開設,136.476133,36.081314,0,0,0,0,0,0,0,0
三室小学校グラウンド,みむろしょうがっこうぐらうんど,指定緊急避難場所,"[{'code': '2', 'name': '洪水'}, {'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,勝山市,勝山市遅羽町大袋４０－６７,遅羽地区,未開設,136.492598,36.039683,0,1,1,0,0,0,1,0
遅羽まちづくり会館,おそわまちづくりかいかん,指定避難所,[],91,勝山市,勝山市遅羽町大袋48-42,遅羽地区,未開設,136.495035,36.042086,0,0,0,0,0,0,0,0
勝山市遅羽児童館,かつやましおそわじどうかん,指定避難所,[],74,勝山市,勝山市遅羽町大袋48-55,遅羽地区,未開設,136.49528,36.041849,0,0,0,0,0,0,0,0
中島緑地,なかじまりょくち,指定緊急避難場所,"[{'code': '3', 'name': '土石流'}, {'code': '5', 'name': '地震'}]",,勝山市,勝山市遅羽町比島（中島）,遅羽地区,未開設,136.494658,36.051504,0,1,1,0,0,0,0,0
勝山中部中学校（体育館）,かつやまちゅうぶちゅうがっこう（たいいくかん）,指定避難所,[],459,勝山市,勝山市郡町1-3-34,村岡地区,未開設,136.500178,36.069675,0,0,0,0,0,0,0,0
村岡まちづくり会館,むろこまちづくりかいかん,指定避難所,[],132,勝山市,勝山市郡町2-2-7,村岡地区,未開設,136.503156,36.071547,0,0,0,0,0,0,0,0
村岡小学校（体育館）,むろこしょうがっこう（たいいくかん）,指定避難所,[],418,勝山市,勝山市郡町2-9-1,村岡地区,未開設,136.504334,36.072591,0,0,0,0,0,0,0,0
